"","recid","ASVAB_GS","ASVAB_AR","ASVAB_WK","ASVAB_PC","ASVAB_NO","ASVAB_CS","ASVAB_AI","ASVAB_SI","ASVAB_MK","ASVAB_MC","ASVAB_EI","ASVAB_AO","sex","moth_age_birth","cross_sction","med","race","nsib","nuclear","urban","income","fed","yob","AGE_ASVAB","acgrd_1","acgrd_2","acgrd_3","acgrd_4","acgrd_5","acgrd_6","acgrd_7","acgrd_8","acgrd_9","acgrd_10","acgrd_11","acgrd_12","acgrd_13","_merge"
"2326",5951,51,216,791,957,23271,13253,-1022,-1515,1150,-887,-452,805,2,34,1,14,1,1,1,1,57.8911666870117,11,1980,19,12,13,14,15,16,17,17,17,17,17,17,17,17,3
"2327",5952,-1139,178,-1108,-931,14928,6925,-292,-1683,89,-433,-676,-872,1,18,1,11,1,3,0,1,37.5475082397461,NA,1980,19,10,11,12,13,14,15,16,17,17,17,0,0,0,3
"2328",5953,214,-256,-984,-606,3910,1726,-1118,-547,408,69,-1099,-1168,1,18,1,11,1,2,0,1,38.7999992370605,NA,1982,17,10,11,12,12,12,12,13,13,13,13,13,0,0,3
"2329",5954,-27,-570,-557,303,17498,4750,-1252,-1458,-1,-1163,-427,-159,1,23,1,12,1,2,1,1,81.5317306518555,13,1981,18,11,12,12,13,14,15,15,15,15,15,15,15,0,3
"2330",5963,-21,-1435,-708,-774,18013,7755,-1523,-697,-372,-499,-968,-1304,1,36,1,10,1,1,0,1,40.6585845947266,NA,1982,17,10,11,11,11,11,11,11,11,11,11,11,0,0,3
"2331",5966,-8,2,-52,-189,21742,4731,-991,-1167,1270,-676,-1425,-990,2,35,1,12,4,1,0,1,38.7663230895996,NA,1981,18,11,12,13,14,15,16,17,17,17,17,17,17,0,3
"2332",5969,-774,-2005,-727,-1048,18181,5896,-1286,-1511,-597,-1207,-2249,-864,1,20,1,16,4,2,0,1,31.7201328277588,12,1982,17,11,12,12,12,12,12,12,12,12,12,12,0,0,3
"2333",5970,-744,-695,-2517,-1980,18856,8124,-789,-1253,-796,-1469,-2726,-500,1,28,1,12,4,1,1,1,63.8864250183105,11,1982,17,8,8,8,8,8,8,8,8,8,8,8,0,0,3
"2334",5971,278,193,-156,624,18598,12161,-1168,-866,1484,347,-129,-1061,2,21,1,9,4,2,0,1,37.0969352722168,12,1980,19,11,12,13,14,15,16,16,16,16,16,16,16,16,3
"2335",5972,-84,-1550,-1265,26,14802,8381,-1308,-1964,-701,-345,-1855,-797,2,30,1,12,4,1,0,1,44.4262084960938,11,1983,16,10,11,12,13,14,15,15,16,16,16,0,0,0,3
"2336",5973,-414,-1215,-858,55,12224,8060,-1531,-1784,-326,-538,-1413,-651,2,30,1,14,4,3,1,1,33.5517730712891,13,1983,16,11,12,13,14,14,15,16,16,16,16,0,0,0,3
"2337",5974,-138,-753,-989,-772,18178,6335,-1863,-1343,-656,-884,-1118,-926,2,30,1,14,4,3,1,1,84.6088180541992,13,1983,16,11,12,13,14,14,15,16,16,16,16,0,0,0,3
"2338",5977,-776,-2604,-458,-1701,23380,-1086,137,-977,-645,-591,-1343,-1602,1,26,1,12,4,2,1,1,93.0641784667969,14,1980,19,12,12,12,12,12,12,12,12,12,12,12,12,12,3
"2339",5980,-419,-515,-918,-11,9065,4349,-1193,-1523,-99,-1727,-1127,-1839,2,23,1,17,4,1,1,1,74.3440628051758,12,1982,17,10,11,12,13,13,14,14,14,14,14,14,0,0,3
"2340",5986,-513,-135,-1348,-943,25380,10799,-1636,-1296,-114,-84,-672,-1095,1,18,1,12,1,5,1,0,41.8386497497559,8,1981,18,10,11,12,13,14,15,15,15,15,15,15,15,0,3
"2341",5988,371,171,86,743,24862,11702,-1492,-651,1102,-160,-300,447,2,15,1,11,1,2,0,0,14.4727602005005,12,1981,18,11,12,13,14,15,16,16,16,16,16,16,16,0,3
"2342",5990,-743,-261,-612,-501,15216,4489,-2363,-1832,34,-2258,-448,-601,1,16,1,12,1,1,0,0,15.7484970092773,NA,1982,17,11,12,13,13,13,13,13,13,13,13,13,0,0,3
"2343",5993,-1513,-1276,-2816,-1549,25667,9808,-1383,-1338,401,-650,-1417,197,2,23,1,11,1,4,0,0,15.099461555481,NA,1980,19,10,11,12,12,12,12,12,12,12,12,12,12,12,3
"2344",5994,-1900,-993,-1354,-1058,22626,8539,-1995,-1715,-522,-1079,-1999,-1536,2,26,1,11,1,4,0,0,15.099461555481,NA,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"2345",5997,-1653,-2777,-2963,-2072,16508,3770,-1970,-2280,-588,-2458,-2251,-782,1,13,1,12,1,4,0,0,27.2487621307373,16,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"2346",5998,-81,-795,-497,571,10672,-3792,-1200,-1052,-504,125,-631,-1599,1,32,1,12,1,4,0,0,27.2487621307373,12,1980,19,9,10,10,10,10,10,10,10,10,10,10,10,10,3
"2347",6002,1172,41,1276,648,15352,4512,-932,110,206,356,-243,645,1,27,1,18,4,4,1,1,64.5,20,1982,17,11,12,13,14,15,16,16,17,17,17,17,0,0,3
"2348",6005,454,269,436,679,19031,9191,-722,-514,985,-32,-158,51,2,27,1,14,4,1,0,1,301.530670166016,14,1981,18,11,12,13,14,15,16,16,16,16,16,16,16,0,3
"2349",6006,-376,137,46,169,16833,5267,-1091,-919,251,-101,-419,-1293,2,35,1,14,4,1,0,1,75.6314086914062,16,1981,18,10,11,12,12,13,13,13,13,13,13,13,13,0,3
"2350",6008,-1183,-2428,-1903,-1834,16479,5161,-1151,-1642,-1171,-1665,-774,-2057,2,24,1,7,1,1,1,0,32.1835784912109,11,1980,19,10,10,10,10,10,10,10,10,10,10,10,10,10,3
"2351",6010,-1297,-1753,-1545,-982,13769,9365,-1818,-796,-909,-1638,-1918,-289,2,25,1,9,1,2,0,0,2.58442163467407,10,1981,18,9,9,9,9,9,9,9,9,9,9,9,9,0,3
"2352",6015,-2404,-1714,-2976,-1587,3991,2656,-1984,-2005,-2114,-2019,-2930,-1343,1,32,1,9,1,1,1,0,0.389006078243256,4,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"2353",6017,-2439,-1235,-2296,-1900,10589,-2527,-1889,-911,-1498,-1974,-1891,-1912,1,17,1,8,1,2,0,0,4.92736530303955,12,1981,18,9,9,9,9,9,9,9,9,9,9,9,9,0,3
"2354",6018,-481,-502,-994,-686,22574,2374,-1551,-1590,-451,-1118,-1122,-1843,1,22,1,12,1,3,1,0,34.3291473388672,12,1980,19,10,11,12,13,14,14,14,14,14,14,14,14,14,3
"2355",6019,-38,-80,-896,-391,23910,10474,-1008,-1045,301,-240,-879,-815,2,24,1,12,1,3,1,0,34.3291473388672,12,1982,17,10,11,12,13,13,13,13,13,13,13,13,0,0,3
"2356",6022,-653,115,-721,-1481,18483,4270,-1821,-1650,151,-1043,-1336,-922,1,27,1,12,4,1,1,1,27.8924331665039,12,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"2357",6023,875,683,942,1531,21904,5798,-708,-30,592,439,-24,860,1,32,1,17,4,1,0,1,41.8278770446777,15,1983,16,11,12,12,13,14,15,16,17,18,18,0,0,0,3
"2358",6025,-1521,-1093,-1355,-1170,18536,3687,-1390,-1407,-699,-1825,-1317,-1943,1,39,1,7,4,1,0,1,7.38934946060181,NA,1980,19,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"2359",6027,1209,723,741,1800,17919,10834,-114,-925,1731,-383,167,285,2,32,1,18,4,1,1,1,154.983474731445,20,1980,19,12,13,13,14,15,16,17,17,18,19,19,19,19,3
"2360",6029,-368,240,-118,-113,17834,10567,-1440,-621,829,-825,302,-909,2,21,1,14,4,1,0,1,67.9073486328125,12,1981,18,11,12,13,13,13,13,13,13,13,13,13,13,0,3
"2361",6030,594,195,-350,-217,25232,10153,-1041,-570,656,-8,-527,64,2,22,1,16,4,2,0,0,65.9548797607422,18,1983,16,11,12,13,14,14,14,15,16,16,17,0,0,0,3
"2362",6034,-782,-1135,-1294,-727,14572,7762,-1524,-1629,-1068,-286,-1523,-1388,2,37,1,7,4,1,1,0,14.5877275466919,9,1983,16,10,10,10,10,10,10,10,10,10,10,0,0,0,3
"2363",6036,-879,-703,-723,8,11748,5683,-1266,-1043,-459,-1371,-902,-664,2,19,1,12,4,2,0,0,21.4557189941406,12,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"2364",6037,-695,-407,-710,-366,15460,2619,169,-65,-828,-664,-123,-1635,1,36,1,12,4,1,1,0,10.7278594970703,12,1983,16,10,11,12,12,12,12,12,12,12,12,0,0,0,3
"2365",6040,-1178,-1576,-2283,-1557,9847,1134,-975,-728,-1216,-1189,-1586,-1378,1,19,1,10,4,2,0,0,44.2462882995605,10,1982,17,10,11,11,11,11,11,11,11,11,11,11,0,0,3
"2366",6042,-400,-3,-693,139,25636,4120,-1373,-330,658,-1076,-882,-1012,1,18,1,12,4,2,0,0,18.773754119873,10,1983,16,11,12,13,13,13,13,13,13,13,13,0,0,0,3
"2367",6043,-590,-155,-467,1089,18738,8652,-717,-890,11,-448,-1000,-120,2,18,1,11,4,1,1,0,37.65478515625,12,1981,18,11,12,13,13,13,13,13,13,14,14,14,14,0,3
"2368",6044,-60,-1003,-929,-156,18243,8270,-930,-1016,-60,-714,-1006,-1451,2,24,1,11,4,2,1,0,69.1818161010742,11,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"2369",6047,963,759,169,1075,20954,11616,-678,-831,1614,55,99,1083,2,22,1,12,4,3,1,0,27.9117527008057,11,1981,18,11,12,13,13,13,13,13,13,14,14,14,14,0,3
"2370",6051,-153,-1394,-1148,-831,6847,3230,-690,-1114,-573,-947,-1273,-1187,2,24,1,12,4,1,1,0,17.1645736694336,8,1980,19,9,10,11,12,12,12,12,12,12,12,12,12,12,3
"2371",6054,-1084,-34,-1234,-399,20281,3967,-1047,-1899,178,-370,-1504,-80,1,24,1,16,4,1,1,1,52.5665092468262,13,1980,19,10,11,12,13,14,14,14,14,14,14,14,14,14,3
"2372",6056,-597,587,-391,641,24888,8747,-861,-1404,199,-1521,-627,80,2,20,1,14,4,2,1,0,74.0084075927734,12,1983,16,11,12,12,12,13,13,13,13,13,14,0,0,0,3
"2373",6059,-1242,-918,-949,-83,16915,1865,-1166,-1306,-684,-1271,-695,-1461,1,20,1,12,1,2,0,0,0.514937222003937,9,1981,18,10,11,12,13,14,15,15,15,15,15,15,15,0,3
"2374",6060,-989,-676,-908,-716,7736,3572,-1139,-2150,423,-233,-478,-619,1,40,1,7,2,1,0,0,2.31721758842468,11,1981,18,9,10,10,10,10,10,10,10,10,10,10,10,0,3
"2375",6061,-1794,-736,-1003,-1831,18252,2177,-1890,-1688,-1227,-1743,-1851,-1244,1,20,1,6,2,3,0,0,46.1297950744629,NA,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"2376",6063,-1069,-568,-1485,-1077,20770,10146,-1060,-1915,-527,-971,-804,-532,2,19,1,9,1,1,0,0,9.50748920440674,12,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"2377",6070,-1456,-346,-1907,-868,17394,6835,-1186,-2169,-581,-461,-2068,-350,1,22,1,2,2,5,1,0,29.5,6,1982,17,10,10,10,11,12,12,12,12,12,12,12,0,0,3
"2378",6073,246,796,-413,377,25875,6381,-400,719,1297,1114,966,842,1,20,1,12,4,1,0,NA,18.8917598724365,12,1982,17,11,12,12,12,12,12,12,12,12,12,12,0,0,3
"2379",6074,652,1067,-9,-329,25422,11602,-552,-24,1479,545,-535,30,1,29,1,12,4,1,1,0,173.156234741211,14,1981,18,11,12,13,14,14,14,14,14,14,14,14,14,0,3
"2380",6078,1640,487,899,1170,17017,9666,33,152,167,1059,1177,707,1,19,1,12,2,3,0,1,14.0685138702393,12,1980,19,10,11,12,13,13,13,13,13,13,13,13,13,13,3
"2381",6079,1014,368,1295,1807,16274,9872,-376,199,1563,133,775,1438,2,25,1,12,2,2,1,1,99.2326965332031,12,1981,18,11,12,13,13,14,15,15,15,15,15,16,16,0,3
"2382",6080,160,-210,356,567,19204,7662,-779,-793,1393,-90,-991,1005,2,27,1,12,2,2,1,1,99.2326965332031,12,1982,17,10,11,12,13,14,14,14,14,15,15,15,0,0,3
"2383",6085,-603,59,-715,-468,17858,7930,-1139,-900,-204,-1689,-1887,542,1,23,1,12,3,4,0,1,30.0594615936279,13,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"2384",6087,-87,-124,-329,-65,17758,6954,-836,-1019,1106,-93,-394,266,2,24,1,12,3,4,0,1,15.029730796814,12,1982,17,10,10,11,11,11,11,11,11,11,11,11,0,0,3
"2385",6090,153,63,-480,-21,14547,7200,-386,18,380,-377,-23,45,2,21,1,12,2,3,1,0,23.0219860076904,15,1980,19,11,12,12,12,12,12,12,12,12,12,13,13,13,3
"2386",6091,-1047,-928,-876,-788,11929,2943,-844,-897,-1240,-284,166,836,1,23,1,12,2,3,1,1,23.0219860076904,15,1981,18,11,12,12,13,13,13,13,13,13,13,13,13,0,3
"2387",6092,-410,-1051,-891,95,16452,5374,-1784,-895,-373,-1364,-730,-726,2,24,1,12,2,3,1,1,23.0219860076904,15,1982,17,9,10,10,10,10,10,10,10,10,10,10,0,0,3
"2388",6095,-2315,-1455,-1639,-2242,9800,2571,-1543,-2156,-973,-1494,-2230,-803,2,23,1,10,4,3,0,1,32,12,1982,17,9,10,10,11,11,11,11,11,11,11,11,0,0,3
"2389",6097,-796,-75,-1199,59,17380,2628,-970,-281,-468,-262,-433,-337,1,26,1,13,4,1,0,1,42.9114379882812,NA,1982,17,10,10,10,10,10,10,10,10,10,10,10,0,0,3
"2390",6105,-970,59,-1491,-975,17104,8038,-1813,-755,84,67,-885,241,2,20,1,15,4,2,1,1,59.0032234191895,12,1981,18,10,11,12,13,13,13,13,13,14,14,14,14,0,3
"2391",6116,-883,-376,-774,-1,19676,4007,-1092,-1454,-111,-1404,-1467,-1957,1,19,1,9,1,1,0,0,6.05051231384277,12,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"2392",6117,-633,-1629,-609,-1290,18725,8163,-1564,-2290,-1159,-733,-1332,-1867,2,16,1,14,1,2,0,0,19.7027854919434,12,1980,19,9,10,11,12,13,13,13,13,13,13,13,13,13,3
"2393",6118,-1447,-841,-1421,-1348,27591,10308,-962,180,265,-1438,-1480,-1569,1,21,1,12,1,2,0,0,8.5822868347168,12,1981,18,10,11,12,13,13,13,13,13,13,13,13,13,0,3
"2394",6119,-1236,-1938,-1229,-1592,11782,-587,-1684,-2419,-1902,-1630,-1271,-1099,1,19,1,12,1,2,0,0,10.3376865386963,12,1981,18,10,11,11,11,11,11,11,11,11,11,11,11,0,3
"2395",6121,-908,-76,-891,-753,21754,4662,-713,-907,23,-483,-1808,-1691,1,23,1,12,4,3,1,1,34.0287704467773,14,1982,17,10,11,12,12,12,13,13,13,13,13,13,0,0,3
"2396",6122,-1259,322,-506,-856,24604,29,-1283,-1465,385,-312,-610,-565,2,25,1,12,4,3,1,0,64.7695083618164,14,1983,16,11,12,12,12,12,12,12,12,13,13,0,0,0,3
"2397",6126,-363,-374,-527,-161,24755,9261,-737,272,518,-402,-1088,1061,2,24,1,9,4,3,0,0,78.0601959228516,12,1982,17,9,9,9,9,9,9,9,9,9,9,9,0,0,3
"2398",6132,-935,-444,-1862,-1160,14682,5588,-1552,-1104,382,-1290,-930,-1018,2,23,1,14,4,2,0,0,61.275318145752,16,1983,16,10,10,10,10,10,10,10,10,10,10,0,0,0,3
"2399",6141,-940,-969,-891,-687,0,0,-1687,-1564,-51,-1744,-1593,-964,2,22,1,13,1,3,1,1,27.4397563934326,15,1980,19,11,12,13,13,13,14,14,15,15,16,16,16,17,3
"2400",6142,-599,-13,-1123,231,19470,9647,-1075,-1260,131,-993,-2132,-645,2,24,1,13,1,3,1,1,46.7000007629395,15,1982,17,11,12,13,14,15,16,16,16,17,17,17,0,0,3
"2401",6149,-1160,-738,-1459,-317,14406,4304,-1944,-626,-236,-1303,-2038,-756,1,23,1,12,1,2,0,1,3.40380311012268,NA,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"2402",6150,252,-137,-528,934,14839,8783,-549,-414,276,78,-579,1234,2,26,1,18,4,4,1,1,55.2484741210938,18,1981,18,10,11,12,13,13,13,13,13,13,13,13,13,0,3
"2403",6151,592,152,290,689,16507,7326,60,-336,382,277,623,991,1,28,1,18,4,4,1,1,55.2484741210938,18,1983,16,10,11,12,12,12,12,12,12,12,12,0,0,0,3
"2404",6152,-643,-280,-701,-760,18634,5801,-1767,-1225,-235,-1027,-818,-1828,2,18,1,12,4,2,1,1,42.9114379882812,12,1983,16,10,11,12,13,14,14,14,14,14,14,0,0,0,3
"2405",6153,199,-429,-1085,-351,27571,10459,-1338,-1020,263,-90,-1140,-857,1,30,1,12,4,1,0,1,77.7769775390625,14,1982,17,10,11,12,13,14,15,16,16,17,18,18,0,0,3
"2406",6158,415,703,88,-162,22445,8500,-410,-275,324,-389,465,-186,1,30,1,16,4,1,1,1,64.8000030517578,19,1982,17,11,12,13,13,13,13,13,14,14,15,15,0,0,3
"2407",6159,212,172,-63,462,23920,11628,-1441,-1460,1034,53,-1225,-1455,2,33,1,16,4,1,1,1,70.4820327758789,16,1981,18,10,11,12,12,13,14,15,15,15,15,15,15,0,3
"2408",6165,-371,-1190,-1047,-476,9194,3584,-1222,-516,-668,-781,-1012,-1234,1,23,1,12,1,3,0,1,6.49035453796387,12,1981,18,11,12,13,13,13,13,13,13,13,13,13,13,0,3
"2409",6166,-1324,-1218,-1287,-700,16801,3125,-1560,-1741,-907,-1471,-800,-1219,2,24,1,12,1,3,0,1,6.49035453796387,12,1981,18,10,11,11,11,11,11,11,11,11,11,11,11,0,3
"2410",6167,-1282,-1343,-1212,-1380,10461,3108,-1421,-872,-2118,-1535,-956,-1700,2,25,1,12,4,3,0,1,6.49035453796387,12,1982,17,10,11,11,11,11,11,11,11,11,11,11,0,0,3
"2411",6173,-797,111,-902,408,22642,8967,-1189,-1672,86,-439,-715,-726,2,27,1,13,4,2,0,1,70.5893096923828,12,1983,16,10,11,12,13,13,13,14,14,14,14,0,0,0,3
"2412",6175,675,790,260,1436,20490,9481,-970,-408,929,390,-309,101,2,20,1,12,4,2,0,1,270.542999267578,13,1982,17,11,12,13,14,15,16,16,16,16,17,17,0,0,3
"2413",6178,-172,-174,-227,-1868,20411,8651,-1194,-2071,546,-1663,-2239,-366,2,19,1,15,4,1,0,1,31.0528602600098,12,1981,18,10,11,11,11,11,11,11,11,11,11,11,11,0,3
"2414",6180,-376,-380,-588,-31,22302,10110,-1379,-665,467,-1263,-1586,-278,2,24,1,12,1,1,0,0,45.4858169555664,11,1981,18,11,12,13,14,15,16,16,16,16,17,17,17,0,3
"2415",6183,956,5,1410,1048,23482,11555,-584,-1102,1074,463,-26,1256,2,34,1,12,4,2,1,0,80.4589462280273,12,1981,18,11,11,11,11,11,11,11,12,12,12,12,12,0,3
"2416",6184,505,-283,-1040,352,16549,5013,810,512,-372,322,-247,-485,1,22,1,12,4,2,1,0,50.0191802978516,8,1980,19,11,12,12,12,12,13,13,13,13,13,13,13,13,3
"2417",6187,666,139,-198,927,23546,14811,-213,297,819,258,251,1188,1,25,1,12,4,1,1,0,39.6145362854004,12,1980,19,11,12,12,12,12,12,12,12,12,12,12,12,12,3
"2418",6189,-631,-542,-863,73,18992,4682,-1207,-1455,79,-1292,-858,-727,2,19,1,12,4,3,0,0,55,NA,1983,16,10,10,10,10,10,10,10,10,10,10,0,0,0,3
"2419",6190,361,-217,-20,511,22298,14435,-1499,-665,1120,-419,-201,605,2,33,1,16,4,2,1,0,161.784790039062,16,1981,18,11,12,13,14,14,15,15,16,17,17,17,17,0,3
"2420",6191,1464,979,1193,1349,24668,10093,-302,346,1246,1429,155,1263,1,18,1,12,4,2,0,0,121.209365844727,12,1981,18,11,12,12,12,12,12,12,12,12,12,12,12,0,3
"2421",6195,-995,-1627,-945,-1161,12112,1535,-311,-832,-320,-1110,-643,-2143,1,25,1,12,4,3,1,0,131.28955078125,12,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"2422",6199,-162,-313,153,1023,14347,2960,-1130,-655,440,320,-1077,-29,2,19,1,12,4,1,1,0,22.4603424072266,11,1981,18,11,11,11,11,11,11,11,12,12,12,12,12,0,3
"2423",6201,539,67,655,742,23741,5316,-413,-40,933,250,-442,190,2,21,1,12,4,3,1,0,30.4961738586426,14,1981,18,11,12,13,13,13,13,14,14,15,15,16,16,0,3
"2424",6202,-159,-1022,6,126,20622,10770,-643,-478,200,-570,-883,243,2,23,1,12,4,3,1,0,99.2159957885742,14,1983,16,11,12,12,12,12,13,14,14,14,14,0,0,0,3
"2425",6210,-755,93,-264,108,16512,6003,-813,-680,-61,-110,-188,381,1,22,1,12,4,4,0,0,16.0917892456055,12,1983,16,11,12,13,13,14,14,14,14,14,14,0,0,0,3
"2426",6217,-1718,-1898,-1778,-1737,1175,2760,-1880,-1152,-1673,-2165,-2326,-1343,2,21,1,12,4,3,1,0,77.5326461791992,12,1981,18,11,11,12,12,12,12,12,12,12,12,12,12,0,3
"2427",6218,-1042,-1486,-1508,-1673,13947,5702,-1097,-632,-381,-2174,-1573,-220,1,22,1,12,4,3,1,0,67.5,12,1982,17,10,10,10,10,10,10,10,10,10,10,10,0,0,3
"2428",6220,411,-130,-746,-30,14536,7125,-215,-563,955,275,205,44,1,26,1,12,4,2,0,0,42.9328918457031,14,1980,19,10,11,12,12,13,13,13,13,13,13,13,13,13,3
"2429",6223,-109,-111,111,-39,12043,4873,-1522,-1396,-331,-146,-495,-1000,1,20,1,14,1,2,1,0,117.262748718262,12,1983,16,11,12,13,14,15,15,16,16,16,16,0,0,0,3
"2430",6224,13,-201,-219,-183,21814,7747,-357,-916,-211,-385,-988,-1812,1,22,1,12,1,2,1,0,99.2326965332031,12,1980,19,11,12,13,13,13,13,13,13,13,13,13,13,13,3
"2431",6225,-1247,-1394,-1519,-1285,20075,3887,-1167,-1847,-1407,-1929,-2110,-1220,2,25,1,12,1,2,1,0,150.739852905273,12,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"2432",6227,656,-704,805,252,24960,8539,-865,-1176,349,-262,-419,-223,2,25,1,12,4,1,1,0,16.0234127044678,12,1981,18,12,13,14,14,14,14,14,14,14,14,14,14,0,3
"2433",6229,-81,-358,-298,-177,24349,6658,-1274,-570,793,-114,-410,-461,1,22,1,15,1,3,0,0,63.8102645874023,NA,1980,19,11,12,12,12,12,13,13,13,13,14,15,15,15,3
"2434",6232,-1178,-1930,-1719,-1574,2008,1685,-1904,-1332,-1885,-1569,-2145,-1434,2,24,1,12,4,2,0,0,7.75326442718506,12,1981,18,9,9,9,9,9,9,9,9,9,9,9,9,0,3
"2435",6233,-1495,-1554,-1713,-1809,15329,5969,-1386,-1745,-717,-1266,-2820,-1311,2,27,1,12,4,2,0,0,15.5602426528931,NA,1983,16,10,11,11,11,11,11,11,11,11,11,0,0,0,3
"2436",6236,-206,-105,-538,-1700,21110,5989,-619,-1010,-1873,461,28,-583,1,20,1,14,1,3,0,0,52.7221984863281,NA,1981,18,11,12,12,12,12,12,0,0,0,0,0,0,0,3
"2437",6237,672,-330,366,300,20186,-120,-421,-420,767,366,600,459,1,22,1,14,1,3,0,0,45,NA,1982,17,11,12,13,13,13,13,13,13,13,13,13,0,0,3
"2438",6238,903,550,310,620,23788,8656,89,-365,1050,269,255,925,1,27,1,12,4,2,0,0,33.1012725830078,14,1981,18,11,12,12,12,12,12,12,13,14,14,14,14,0,3
"2439",6241,575,201,921,1673,18410,8839,-847,-744,1313,146,-50,475,2,36,1,16,4,2,1,1,277.94970703125,20,1983,16,11,12,13,14,15,16,16,17,18,19,0,0,0,3
"2440",6243,-33,261,-249,-138,13939,11923,-773,-798,1259,-650,-718,-70,2,25,1,16,4,3,1,1,47.5446929931641,16,1981,18,12,12,13,14,15,16,16,16,16,16,16,16,0,3
"2441",6244,-1045,659,-374,-39,24685,11019,-1353,-560,1297,-225,-1621,718,2,25,1,16,4,3,1,1,46.198974609375,16,1981,18,12,12,13,14,15,16,16,16,16,17,18,19,0,3
"2442",6245,515,747,681,720,20176,4748,-1113,-373,575,-295,230,374,1,29,1,20,4,2,1,1,90.114013671875,20,1982,17,10,11,12,13,14,15,15,16,17,17,17,0,0,3
"2443",6247,-478,-318,-920,367,14710,7095,-861,-795,-1105,-333,-1448,113,1,20,1,12,2,1,0,1,39.4785194396973,8,1981,18,11,12,13,14,14,14,14,14,14,14,14,14,0,3
"2444",6248,343,417,595,908,18821,7724,-624,-490,689,25,-116,61,1,36,1,18,4,1,0,1,2,18,1982,17,11,12,13,14,14,15,16,16,17,18,18,0,0,3
"2445",6250,991,356,704,313,9795,7116,-830,-732,1317,356,667,555,1,29,1,18,4,2,1,0,79.3861541748047,17,1982,17,11,12,13,13,13,14,14,0,0,0,0,0,0,3
"2446",6251,-759,-715,-894,-868,17496,7063,-1093,-1012,273,-384,-316,-1464,1,29,1,16,4,1,1,0,35.5016670227051,17,1983,16,11,12,12,12,12,12,13,13,14,14,0,0,0,3
"2447",6254,-856,-2047,-1212,-1478,9570,2798,-1693,-707,-1344,-816,-1006,-1836,1,29,1,18,4,1,0,0,36.022045135498,14,1980,19,9,9,9,9,9,9,9,9,9,9,9,9,9,3
"2448",6258,196,170,223,-330,20872,13954,-994,-560,1148,-473,-362,697,2,32,1,14,4,1,1,1,76.4988784790039,16,1981,18,11,12,13,13,14,15,16,16,16,16,16,16,0,3
"2449",6260,-899,-56,-554,-388,15627,6678,-1528,-1475,-77,-267,-1458,-260,2,33,1,18,4,2,1,1,88.7730331420898,18,1983,16,11,12,13,14,14,14,14,15,16,16,0,0,0,3
"2450",6261,294,354,544,598,17065,10220,-696,290,1298,-46,-677,212,1,30,1,16,4,2,1,1,114.050003051758,16,1982,17,11,12,13,14,15,16,16,16,16,16,16,0,0,3
"2451",6271,-317,-62,6,-59,13805,10040,-1159,-712,-213,48,-841,111,2,25,1,18,4,2,1,1,127.438385009766,13,1983,16,11,12,12,12,12,12,12,13,13,13,0,0,0,3
"2452",6275,-150,121,645,429,13915,7177,-1965,-1131,781,161,-771,-309,2,31,1,17,4,2,1,1,136.457458496094,14,1981,18,11,12,13,14,14,15,16,16,16,16,16,16,0,3
"2453",6276,-835,-1032,-1178,-309,19930,3326,-993,-812,-856,-1187,-1588,-940,1,35,1,14,4,1,0,1,34.5973472595215,14,1981,18,10,11,11,11,11,11,11,11,11,11,11,11,0,3
"2454",6277,133,421,256,844,17974,8536,-470,-1197,1100,-254,-1118,223,2,33,1,17,4,1,1,1,26.8807964324951,18,1982,17,10,11,12,13,14,15,16,17,17,18,18,0,0,3
"2455",6278,-237,83,-371,224,16889,8684,-1565,-571,-61,147,-928,440,2,25,1,14,4,5,1,1,38.9006080627441,12,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"2456",6280,-217,-1097,-430,-930,8837,4727,-1559,-2115,-2202,-865,-1814,-1029,2,26,1,18,4,1,1,1,32.6126899719238,16,1980,19,10,11,11,12,12,12,12,12,12,12,12,12,12,3
"2457",6282,-689,-780,-1757,-1531,10075,4527,-937,161,-522,340,-574,-1179,1,24,1,12,2,2,0,1,78,12,1982,17,11,12,12,12,12,12,12,12,12,12,12,0,0,3
"2458",6291,-449,1122,-75,612,11920,3100,-1174,-509,-119,487,-855,479,2,25,1,16,4,2,0,1,20.3829326629639,12,1983,16,10,11,12,13,14,14,14,14,14,14,0,0,0,3
